"1100","Mamallaktapura kullkikulka","Fondo Monetario Internacional FMI","\N","\N","\N","Fondo Monetario Internacional FMI nisqa","neutral"
"1101","Mamayakunta mintalay","Comercio Marítimo","\N","\N","\N","Comercio marítimo nisqa","positive"
"1102","Mana alli","Mal","malo","\N","\N","Pantasqa","negative"
"1103","Mana rikshka antakuna","Los Ovnis","\N","\N","\N","OVNIs nisqakuna","negative"
"1104","Mana riksishka","Extraño","\N","\N","\N","Mana riqsisqa","negative"
"1105","Mana tukurik","Infinito","\N","\N","\N","Mana tukukuq","neutral"
"1106","Manahaykapash","Nunca jamas","\N","\N","\N","Mana hayk’aqpas hayk’aqpas","negative"
"1107","Manapakiyak yupay","Número irracional","\N","\N","\N","mana yuyayniyuq yupay","neutral"
"1108","Manapipash","nadie","ninguno","\N","\N","mana pipas","neutral"
"1109","Manarak Turuwan makiruray pacha","Período Precerámico","\N","\N","\N","Periodo Precerámico nisqa","neutral"
"1110","Manashuwak","Honrado","\N","\N","\N","Honorasqa","positive"
"1111","Manañakcharishka","Despinado","\N","\N","\N","despegado","negative"
"1112","Manchay","temer","\N","\N","\N","manchakuy","negative"
"1113","Manllariy","Asustarse","\N","\N","\N","Manchakuy","negative"
"1114","Manllay","Temer","tener miedo","\N","\N","Manchakuy","negative"
"1115","Manuchaskiy","Cobrar","\N","\N","\N","Huñu","negative"
"1116","Manya","Borde","lado","\N","\N","Pata","neutral"
"1117","Manyaku","Cateto","\N","\N","\N","Hick","neutral"
"1118","Manyakupurachi","Tangente","\N","\N","\N","Tangente nisqa","neutral"
"1119","Manyakupuramunchi","Cotangente","\N","\N","\N","Cotangente nisqa","neutral"
"1120","Manyapikakkuna","Extremos","\N","\N","\N","extremos nisqakuna","neutral"
"1121","Manyatupu","Perímetro","\N","\N","\N","Perímetro","neutral"
"1122","Manña","Borde","orilla","\N","\N","Pata","neutral"
"1123","Mapayashka","Obseno","\N","\N","\N","qhelli simi","negative"
"1124","Mapayay","Pornografía","\N","\N","\N","Qhelli ruwaykuna","negative"
"1125","Marka kamachik","Prefecto","\N","\N","\N","Prefecto","positive"
"1126","Markakamachiklli","Consejero provincial","\N","\N","\N","Concejal Provincial nisqa","neutral"
"1127","Markapuk","Gobernador","\N","\N","\N","Kamachiq","neutral"
"1128","Masha","Yerno","cuñado","\N","\N","Cuñado","neutral"
"1129","Mashi","Amigo","\N","\N","\N","Masi","positive"
"1130","Mashipurari","Relación mutuo","\N","\N","\N","mutual relación nisqa","positive"
"1131","Mashkaychani","Incógnita","\N","\N","\N","Mana riqsisqas","negative"
"1132","Mashnayachi","Conocimiento de cantidad","cálculo","\N","\N","achka kaymanta yachay","positive"
"1133","Mashnayachina","Calcular","\N","\N","\N","Yupay","positive"
"1134","Mashnaykuna","Cantidad","\N","\N","\N","Chanin","neutral"
"1135","Mashu- chimpilaku","Murciélago","\N","\N","\N","Bat","negative"
"1136","Mashuwa","Mashua","\N","\N","\N","Mashua","neutral"
"1137","maskana","buscar","\N","\N","\N","maskay","positive"
"1138","Maskaypacha","corona","\N","\N","\N","pillu","neutral"
"1139","MASMA YACHAK","Ingeniero","\N","\N","\N","Ingeniero","neutral"
"1140","Masmana","Construir","\N","\N","\N","Ruway","positive"
"1141","Masmay","Armar","\N","\N","\N","Huñunapaq","neutral"
"1142","Mawkana","Usar","\N","\N","\N","Mawka","neutral"
"1143","May kutinchikuna","Productos notables","\N","\N","\N","Admirakuypaq rurukuna","neutral"
"1144","May mutsuri","Importantes","\N","\N","\N","chaniyuq","positive"
"1145","May rakikuna","Cocientes notables","\N","\N","\N","Cocientes Notables nisqakuna","neutral"
"1146","Mayalli","Indispensable","\N","\N","\N","Indispensable","positive"
"1147","Maychani","Importancia","\N","\N","\N","Importancia nisqa","positive"
"1148","raymana","Importancia","\N","\N","\N","Importancia nisqa","positive"
"1149","Mayhatun","Macro","\N","\N","\N","Macro nisqa","neutral"
"1150","Maykanpash","Cualquiera","\N","\N","\N","Mayqinpas","neutral"
"1151","Maykutinchikuna","Productos notables","\N","\N","\N","Admirakuypaq rurukuna","neutral"
"1152","Maymachariy","Alcoholismo","\N","\N","\N","Alcoholismo nisqa","negative"
"1153","Maymutsurik","Importante","\N","\N","\N","Chaniyuq","positive"
"1154","Maymutsuriy- Maychaniy","Importancia","\N","\N","\N","Importancia nisqa","positive"
"1155","Maypakchiruray","Arte","\N","\N","\N","Sumaq ruway","positive"
"1156","Mayrakikuna","Cocientes notables","\N","\N","\N","Cocientes Notables nisqakuna","neutral"
"1157","Mayu","Río","\N","\N","\N","Mayu","neutral"
"1158","Mayuchilla","Micro","\N","\N","\N","Micro","neutral"
"1159","Maywa","Morado","violeta","\N","\N","Kulli","neutral"
"1160","Maywana","enamorar","\N","\N","\N","kuyanakuypi urmay","positive"
"1161","Maywana- Munayana","Enamorar","\N","\N","\N","kuyanakuypi urmay","positive"
"1162","Mañana","Pedir","\N","\N","\N","Tapuy","neutral"
"1163","Mañay","Solicitud","\N","\N","\N","Llamkana","neutral"
"1164","Mi si","Gato","\N","\N","\N","Misi","neutral"
"1165","Michachikanyay","Descomposición de la energía","\N","\N","\N","kallpaq ismuynin","negative"
"1166","Michina","Pastar","\N","\N","\N","Pasto","neutral"
"1167","Mika- mati","Plato de madera","\N","\N","\N","Chapa de madera","neutral"
"1168","Miklla","Treinta libras","\N","\N","\N","kimsa chunka libra","neutral"
"1169","Mikuna","Comer","\N","\N","\N","Mikuy","positive"
"1170","Mikuy- mikuna","Alimento","\N","\N","\N","Mikuna","positive"
"1171","Milchina","Manipular","\N","\N","\N","Haywapayay","negative"
"1172","Milchina- llanwana","Palpar","\N","\N","\N","Musyay","neutral"
"1173","Milchinay","Experimentar","\N","\N","\N","Experimentanapaq","positive"
"1174","Milka","Párrafo","cuadro","\N","\N","Parrafo","neutral"
"1175","Milkachishka killka","Cuadro sinóptico","\N","\N","\N","Tabla sinóptica","neutral"
"1176","Milkakinrayshuyu","Histograma","\N","\N","\N","Histograma nisqa","neutral"
"1177","Millanayay","Feo","\N","\N","\N","Millay","negative"
"1178","Millaymakay","cosechado para consumo","\N","\N","\N","mikhuypaq pallasqa","positive"
"1179","Millkashuyu","Gráfico de barras","\N","\N","\N","Gráfico de barras","neutral"
"1180","Milluku","Melloco","\N","\N","\N","melloco nisqa","neutral"
"1181","Minchakama","Despedida Próxima ocasión","\N","\N","\N","Despedida Siguiente vez","negative"
"1182","Minchayana","Despedirse","\N","\N","\N","Adiós niy","negative"
"1183","Minkana","Encargar","\N","\N","\N","Pedido ruwanapaq","neutral"
"1184","Minkarik","Huesped","\N","\N","\N","Minkasqa","neutral"
"1185","Mintala","comerciante","\N","\N","\N","qatuq","positive"
"1186","Mintalana","Comercializar","\N","\N","\N","Qatu","positive"
"1187","Mintalanayay","Comercializaciòn","\N","\N","\N","Comercialización nisqa","positive"
"1188","Mintalay","Comercio","\N","\N","\N","Qatuna","positive"
"1189","Mintu","Pirámide","\N","\N","\N","Pirámide","neutral"
"1190","Mirachina","Aumentar","Reproducir","\N","\N","Yapay","neutral"
"1191","Mirana","Aumentar","producir","\N","\N","Yapay","positive"
"1192","Mirka","Paño","mancha de la cara","\N","\N","Awasqa","negative"
"1193","Mishanakuy","Competencia","\N","\N","\N","Llallinakuy","positive"
"1194","Mishay","Ganar","competir","\N","\N","Atipay","positive"
"1195","Mishki","Dulce","\N","\N","\N","Miski","positive"
"1196","Mishu","mestizo","\N","\N","\N","kuskan Yawar","neutral"
"1197","Mishuma uchu","Ají menos picante","\N","\N","\N","Chili aswan pisi picante","neutral"
"1198","Mitsa","Verruga","\N","\N","\N","Verruga","neutral"
"1199","Mitsak","Mezquino","\N","\N","\N","Ninan","negative"
"1200","Mitsana","Mezquinar","\N","\N","\N","uchuylla","negative"
"1201","Miyuchina","Contaminar","\N","\N","\N","Qhillichay","negative"
"1202","Mapayachina","Contaminar","\N","\N","\N","Qhillichay","negative"
"1203","Miyuwayra","Anhídrido Carbónico","\N","\N","\N","Dióxido de Carbono nisqa","neutral"
"1204","Miyuy","Contaminación","\N","\N","\N","Contaminacion","negative"
"1205","Miyuy wanu","Fertilizante Químico","\N","\N","\N","Abono Químico","negative"
"1206","Miyuychi","Contaminaciòn","\N","\N","\N","Contaminacion","negative"
"1207","Urku","Montaña","cerro","\N","\N","Urqu","neutral"
"1208","Sacha","Monte","bosque","selva","\N","Urqu","neutral"
"1209","Muchana","Besar","\N","\N","\N","Muchay","positive"
"1210","Muchiku","Sombrero","\N","\N","\N","Sombrero","neutral"
"1211","Muksi","Oxido","\N","\N","\N","Óxido nisqa","neutral"
"1212","Muku","nudo","\N","\N","\N","nudo","neutral"
"1213","Muku","Articulación","\N","\N","\N","Huñusqa","neutral"
"1214","Munana","Querer","\N","\N","\N","Munay","positive"
"1215","Munanayay","Deseo carnal","\N","\N","\N","Munapayay","negative"
"1216","Munapayay","Desear con locura","\N","\N","\N","loco hina munay","negative"
"1217","Munarishka","Aficionado","\N","\N","\N","Amawta","positive"
"1218","Munay","deseo","\N","\N","\N","munay","negative"
"1219","Munay killka","Escritura de expresión libre","\N","\N","\N","libre expresión nisqa qillqay","positive"
"1220","Munay yachay","Auto estudio","\N","\N","\N","kikinmanta yachay","positive"
"1221","MUNAYMANTA RURAY","Hobby","pasatiempo","\N","\N","Munapay","positive"
"1222","Muntira","Gorra","\N","\N","\N","Cap","neutral"
"1223","Murtiñu","Mortiños","\N","\N","\N","Mortiños","neutral"
"1224","Muru unkuy","Sarampión","\N","\N","\N","Sarampión unquy","negative"
"1225","añawi","Fruto","\N","\N","\N","Miski ruru","positive"
"1226","Muru","Fruto","\N","\N","\N","Miski ruru","positive"
"1227","Muruchu","Morocho","\N","\N","\N","yana chukchayuq","neutral"
"1228","MURUKUNA","PRODUCTOS AGRÍCOLAS","granos","\N","\N","CHASKAY RUWAYKUNA","neutral"
"1229","Mushuk","Nuevo","\N","\N","\N","Musuq","neutral"
"1230","Mushukpacha","Neolítico","\N","\N","\N","Neolítico nisqa","neutral"
"1231","Mushukyachinalla","Renovable","\N","\N","\N","musuqyachisqa","positive"
"1232","Muskuna","Soñar","\N","\N","\N","Qapariy","positive"
"1233","Musparina","Desvariar","\N","\N","\N","Rave","negative"
"1234","Musyana","preveer","\N","\N","\N","ñawpaqmanta qhawariy","positive"
"1235","kipakrikuna","Preveer","\N","\N","\N","kamariy","positive"
"1236","Musyay","Prevención","temer","tener miedo","\N","Hark’akuy","negative"
"1237","Mutilon","Motilones","\N","\N","\N","Motilonakuna","neutral"
"1238","Mutsukmanta","Necesariamente","\N","\N","\N","Necesariamente","neutral"
"1239","Mutsuna","Necesitar","\N","\N","\N","Mañakuy","negative"
"1240","Mutsuri killkanancha kutinchi","Productos notables","\N","\N","\N","Admirakuypaq rurukuna","neutral"
"1241","Mutsurik","Útil","\N","\N","\N","Hapinalla","positive"
"1242","Mutsushka","Necesitado","menesteroso","\N","\N","Necesario","negative"
"1243","Mutsuy","Uso","\N","\N","\N","Hapiy","neutral"
"1244","Mutsuy","Necesitar","\N","\N","\N","Mañakuy","negative"
"1245","Mutsuypa","Utilidad","\N","\N","\N","Utilidad","positive"
"1246","Muyu","Semilla","\N","\N","\N","Muhu","positive"
"1247","Muyuna","Rodear","\N","\N","\N","Muyuy","neutral"
"1248","Muyuntin","Alrededor","\N","\N","\N","Muyuriq","neutral"
"1249","Muyuntintupu","Medida del círculo","\N","\N","\N","muyu tupuy","neutral"
"1250","Muyuriy","Giro","\N","\N","\N","Muyuy","neutral"
"1251","Muyuy Rimay","Mesa redonda","\N","\N","\N","Mesa redonda","neutral"
"1252","Muyuy tupu","Perímetro de la circunferencia","\N","\N","\N","perímetro de circunferencia nisqa","neutral"
"1253","Muyuykuchu","Ángulo de giro","\N","\N","\N","muyuy k’uchu","neutral"
"1254","Muyuypacha","Ciclo","\N","\N","\N","Bicicleta","neutral"
"1255","Muyuyrimay","Mesa redonda.","\N","\N","\N","Mesa redonda.","neutral"
"1256","Muyuyshuyu","Gráfico de pasteles","\N","\N","\N","tabla de circular","neutral"
"1257","Muyuytupu","Longitud de la circunferencia","\N","\N","\N","circunferencia largo","neutral"
"1258","Nanay","Dolor","\N","\N","\N","Nanay","negative"
"1259","Nankay","Equilibrio","\N","\N","\N","Paqtachiy","positive"
"1260","Napaykuna","Saludos","\N","\N","\N","Napaykuy","positive"
"1261","Niki","Orden","\N","\N","\N","Ñiqinchay","negative"
"1262","NIKICHIK","Ordenador","computadora","pc","\N","Computadora","neutral"
"1263","Nikichina","Ordenar","Organizar","\N","\N","Ñiqinchay","positive"
"1264","Nikirakiri","Fase","\N","\N","\N","Pacha","neutral"
"1265","Nikiyupay","Números ordinales","\N","\N","\N","Ordinal yupaykuna","neutral"
"1266","Nikiyupaykuna","Números ordinales","\N","\N","\N","Ordinal yupaykuna","neutral"
"1267","Nikyachay","Teorema","\N","\N","\N","Teorema nisqa","neutral"
"1268","Nimaykan","ninguna","\N","\N","\N","mana mayqinpas","neutral"
"1269","Nina","Fuegollama","candela","\N","\N","nina rawray","negative"
"1270","Nina kuru","Luciérnaga","\N","\N","\N","Nina rawray","neutral"
"1271","Ninayay","Combustión","\N","\N","\N","Ruphachiy","negative"
"1272","rupariy","Combustión","\N","\N","\N","Ruphachiy","negative"
"1273","Nipa","Elemento","\N","\N","\N","Imakuna","neutral"
"1274","Nipakutichi","Intersección.","\N","\N","\N","Intersección.","neutral"
"1275","Nipapurachi","Correspondencia","relación","\N","\N","Correspondencia nisqa","positive"
"1276","Nipayay","Componente","\N","\N","\N","Componente nisqa","neutral"
"1277","Nishani","Autodeterminación","\N","\N","\N","kikinmanta tanteakuy","positive"
"1278","Nuna","Espíritu","alma","\N","\N","Espiritu","positive"
"1279","Pacha","Tiempo y espacio","\N","\N","\N","Tiempo y espacio","neutral"
"1280","Pacha imallichik","Adverbio de tiempo","\N","\N","\N","Tiempo adverbio","neutral"
"1281","Pacha shuktayay","Fenómeno natural","\N","\N","\N","Fenomeno natural nisqa","negative"
"1282","Pacha tupuk","Reloj","\N","\N","\N","Reloj","neutral"
"1283","Pachachik","Reloj","\N","\N","\N","Reloj","neutral"
"1284","sayllachik","Reloj","\N","\N","\N","Reloj","neutral"
"1285","Pachakutik pacha","Renacimiento","\N","\N","\N","Renacimiento","neutral"
"1286","Pachamama","Mundo","\N","\N","\N","Pacha","neutral"
"1287","Pachamamapi tiyak","Recurso natural","\N","\N","\N","Recurso natural nisqa","positive"
"1288","Pachamamapi tiyakkuna","Recursos naturales","\N","\N","\N","Pachamamapi kaqkuna","positive"
"1289","Pachanyachiy","Fomento","\N","\N","\N","wichay","positive"
"1290","Pachapi tiyak chimpaykuna","Teoría de la relatividad","\N","\N","\N","Teoría de la relatividad nisqa","neutral"
"1291","Pacharikuy","Cosmovisión","\N","\N","\N","Pacha qhawariy","neutral"
"1292","Pachatupu","Medida de tiempo","\N","\N","\N","pacha tupuy","neutral"
"1293","Pachaykamay","Física","\N","\N","\N","Fisico","neutral"
"1294","Pakana","Esconder","\N","\N","\N","Pakay","negative"
"1295","Pakarikuy","Velar","\N","\N","\N","Aseguranapaq","negative"
"1296","Pakarina","Amanecer","\N","\N","\N","Inti lluqsimuy","positive"
"1297","Pakashka","escondido","\N","\N","\N","pakasqa","negative"
"1298","Pakay","Huabo","\N","\N","\N","Huabo","neutral"
"1299","Pakcha","cascada","\N","\N","\N","cascada","neutral"
"1300","Pakchi","Técnica","\N","\N","\N","Técnica","positive"
"1301","Pakchiruray","Tecnología","\N","\N","\N","Tecnologia","positive"
"1302","Pakchirurayachay","Taller","\N","\N","\N","Taller","neutral"
"1303","Pakiriklla","Frágil","\N","\N","\N","Pakikuq","negative"
"1304","Pakiy","Romper en pedazos","destrozar","\N","\N","t’aqa-t’aqapi p’akiy","negative"
"1305","Pakiyupay","Número racional","\N","\N","\N","yupay racional","neutral"
"1306","Pakpayu","Aves","\N","\N","\N","Pisqukuna","neutral"
"1307","Paktachani","Ecuación o Igualdad de valores","\N","\N","\N","Ecuación o Igualdad de valores nisqa","neutral"
"1308","Paktachay","justicia","\N","\N","\N","kuskachay","positive"
"1431","Piruru","Disco","\N","\N","\N","Disco","neutral"
"1309","Paktachichin","Responsabilizar","\N","\N","\N","cuentata quy","positive"
"1310","Paktachichina","Responsabilizar","\N","\N","\N","cuentata quy","positive"
"1311","Paktachik","Responsable","\N","\N","\N","Sullullchaq","positive"
"1312","Paktachik kuchu","Ángulo complementario","\N","\N","\N","ángulo complementario nisqa","neutral"
"1313","Paktachik tantachishka","Conjunto complementario","\N","\N","\N","Conjunto complementario","neutral"
"1314","Paktachikkuna","Propiedades o relaciones","\N","\N","\N","Propiedades o relaciones nisqakuna","neutral"
"1315","Paktachikuna","Propiedades","\N","\N","\N","Kaqninkuna","neutral"
"1316","Paktachiriy","Asumir responsabilidad","\N","\N","\N","Responsabilidadta hap’iy","positive"
"1317","Paktachiy","Responsabilidad","\N","\N","\N","Responsabilidad","positive"
"1318","Paktak","Suficiente","\N","\N","\N","Achka","neutral"
"1319","Paktakamu","Libro mayor","\N","\N","\N","Libro mayor","neutral"
"1320","Paktakuchu","Ángulo recto","\N","\N","\N","Chiqan kuchu","neutral"
"1321","Paktakuchu kimsamanyachi","Triángulo rectángulo","\N","\N","\N","Chiqan kimsa kuchu","neutral"
"1322","Paktakuyuy- waskariklla","Ritmo","\N","\N","\N","Kuskachay","positive"
"1323","waskariklla","Ritmo","\N","\N","\N","Kuskachay","positive"
"1324","Paktalla kawsay","Equidad de género","\N","\N","\N","Qhari warmi kaqlla kaynin","positive"
"1325","Paktama","Jeme","\N","\N","\N","Jeme","neutral"
"1326","Paktamanya","Cateto menor","\N","\N","\N","catetus menor nisqa","neutral"
"1327","Paktanancha","Resultado","\N","\N","\N","Tukusqa","neutral"
"1328","Paktapuchu","Diferencia simétrica","\N","\N","\N","diferencia simétrica nisqa","neutral"
"1329","Paktara","Cuidado","\N","\N","\N","Cuidakuychik","positive"
"1330","Paktaraki","Divisibilidad.","\N","\N","\N","Rakiy atiy.","neutral"
"1331","Paktarakikyuk pakiyupaykuna","Fracciones homogéneas","\N","\N","\N","Fracciones homogéneas nisqakuna","neutral"
"1332","Paktarakikyupay","Máximo común divisor","\N","\N","\N","Aswan hatun kuska rakiq","neutral"
"1333","Paktarakirikyupay","Mínimo común múltiplo","\N","\N","\N","aswan pisi comun achka","neutral"
"1334","Paktay","Objetivo","\N","\N","\N","Chayana","positive"
"1335","Paktayachay","Currículo","\N","\N","\N","curriculum nisqa","positive"
"1336","Paktayashka","Equivalente","\N","\N","\N","Rikchaq","neutral"
"1337","Paktayuyay","Definición","\N","\N","\N","Niynin","positive"
"1338","Paku","Café","\N","\N","\N","Cafe","neutral"
"1339","Pal anta","Plátano","\N","\N","\N","Platano","neutral"
"1340","Palama- itha- Añallu","Insecto","\N","\N","\N","Uru","neutral"
"1341","Palamamiyu","Insecticida","\N","\N","\N","Insecticida nisqa","negative"
"1342","Pallana","Cosechar","\N","\N","\N","Cosecha","positive"
"1343","Pallay","Cosechar","\N","\N","\N","Cosecha","positive"
"1344","Palta","Aguacate","\N","\N","\N","Aguacate","neutral"
"1345","Paltarikkuska","Barra","\N","\N","\N","Siqi","neutral"
"1346","Pamaway","Cosmos","\N","\N","\N","Cosmos nisqa","neutral"
"1347","Pamaway nipa","Elemento Cósmico","\N","\N","\N","elemento cósmico nisqa","neutral"
"1348","Pamawayak","Cósmico","\N","\N","\N","Cosmico","neutral"
"1349","Pamawyri","cósmico","\N","\N","\N","cosmico nisqa","neutral"
"1350","Pampa","Planicie","\N","\N","\N","Panpa","neutral"
"1351","Pampa shuyukuna","Figuras planas","\N","\N","\N","llañu siqikuna","neutral"
"1352","Pampallpa","Llanura","\N","\N","\N","Panpa","neutral"
"1353","Pampawarmi","Prostituta","\N","\N","\N","Prostituta","negative"
"1354","Panchi","Febrero","\N","\N","\N","Febrero killa","neutral"
"1355","PANCHI killa","Febrero","\N","\N","\N","Febrero killa","neutral"
"1356","Pani","Hermana hermano a hermana","\N","\N","\N","hermana wawqimanta ñañaman","positive"
"1357","Pankakullki","Billetes","\N","\N","\N","qullqi qillqakuna","positive"
"1358","PANKALLI","Documento de identificacion","documento pequeño","\N","\N","Identificación nisqa qillqasqa","neutral"
"1359","Panta","confuso","\N","\N","\N","pantasqa","negative"
"1360","Wampu allpa","Pantano","ciénega","\N","\N","Pantano","neutral"
"1361","Pantay","confusion","\N","\N","\N","pantay","negative"
"1362","Papa","Patata","\N","\N","\N","Papa","neutral"
"1363","Papaya","Papaya","\N","\N","\N","Papaya","neutral"
"1364","PARANA","demorar","durar","\N","\N","unayay","negative"
"1365","Parkuna","Regar","\N","\N","\N","Yakuchanapaq","positive"
"1366","Paruk","Pulmón","\N","\N","\N","Pulmón","neutral"
"1367","Pascal kutinkutinchi","Esquema de Paskal","\N","\N","\N","Esquema de Paskal","neutral"
"1368","Paskakuchu","Ángulo obtuso","\N","\N","\N","Ángulo obtuso nisqa","neutral"
"1369","Paskakuchu kimsamanyaychi","Triángulo obtusángulo","\N","\N","\N","Kimsa kuchu obtuso","neutral"
"1370","Paskama","Cuarta","\N","\N","\N","Tawa ñiqi","neutral"
"1371","Paskana","Abrir","\N","\N","\N","Kichasqa","neutral"
"1372","Paskarikra","Braza longitud","\N","\N","\N","brazada largo","neutral"
"1373","Paskay","Abrir","\N","\N","\N","Kichasqa","neutral"
"1374","Pasña","Adolescente mujer","\N","\N","\N","wayna sipas warmi","neutral"
"1375","Pata millma","Vello púvico","\N","\N","\N","pubic chukcha","neutral"
"1376","Pata tullu","Hueso púvico","\N","\N","\N","pubic tullu","neutral"
"1377","Patarina","Doblar","\N","\N","\N","Muyuy","neutral"
"1378","Patay","Grado sexagecimal","\N","\N","\N","grado sexagecimal nisqa","neutral"
"1379","Patayak","Tramo","\N","\N","\N","Ruwana","neutral"
"1380","Patayay","Tramo","\N","\N","\N","Ruwana","neutral"
"1381","Patayayku","Intervalo","recorrido","rango","\N","Intervalo","neutral"
"1382","Patayku","Minutos angulares","\N","\N","\N","minutukuna angular nisqa","neutral"
"1383","Pataykulla","Segundos angulares","\N","\N","\N","segundos angular nisqa","neutral"
"1384","Patpa","pluma","\N","\N","\N","puru","neutral"
"1385","Patpay","Emplumar","\N","\N","\N","Puru","neutral"
"1386","PATSAK","cien","100","\N","\N","pachak","neutral"
"1387","Patsak piti","Tanto por ciento","\N","\N","\N","Chayna achka pachakmanta","neutral"
"1388","Patsakri","Porcentaje","\N","\N","\N","Pachakmanta (%)","neutral"
"1389","Patsakri shutichi","Notación porcentual","\N","\N","\N","Pachakmanta Notación","neutral"
"1390","Patsakri shutichiy","Notación porcentual","\N","\N","\N","Pachakmanta Notación","neutral"
"1391","Patsakrikrapampa","Cuadra","\N","\N","\N","Harkay","neutral"
"1392","Patsaktatkipampa","Hectárea","\N","\N","\N","Hectárea","neutral"
"1393","Patsakwata","Siglo","\N","\N","\N","Pachak wata","neutral"
"1394","Pawana","Volar","\N","\N","\N","Chuspi","neutral"
"1395","pawkar","marzo","\N","\N","\N","Marzo killa","neutral"
"1396","Pawkar","Marzo","\N","\N","\N","Marzo killa","neutral"
"1397","PAWKAR killa","Marzo","\N","\N","\N","Marzo killa","neutral"
"1398","Pay","Ella","\N","\N","\N","Pay","neutral"
"1399","Paya","Vieja","\N","\N","\N","Machu warmi","negative"
"1400","Paya mama","Anciana","\N","\N","\N","Machu warmi","negative"
"1401","Paya ruka","Dedo pulgar","\N","\N","\N","Mama rukana","neutral"
"1402","Payku","Payco","\N","\N","\N","payco","neutral"
"1403","Paykuna","Ellas","\N","\N","\N","Paykuna","neutral"
"1404","Payllashka","pagado","\N","\N","\N","huntachisqa","positive"
"1405","Payllay","Pagar","\N","\N","\N","Payllay","positive"
"1406","Paypachik","Pertenencia","\N","\N","\N","miembro kaynin","positive"
"1407","Paypaknay","Pertencer","\N","\N","\N","pipapas kay","positive"
"1408","Peña","Haka","\N","\N","\N","Haka","neutral"
"1409","Phacha","Sábana","\N","\N","\N","Rapi","neutral"
"1410","Phallkala","Sien","\N","\N","\N","Iglesia","neutral"
"1411","Phanka","Hoja","\N","\N","\N","Rapi","neutral"
"1412","Phankalla","Liviano","\N","\N","\N","Llampu llasaq","neutral"
"1413","Phatsayana","Separar","\N","\N","\N","T'aqanakuy","neutral"
"1414","Phawachik anku","Nervio","\N","\N","\N","Nervio","neutral"
"1415","Phintu","Manta","trapo","\N","\N","Lliklla","neutral"
"1416","Phintu ushuta","Medias","\N","\N","\N","Pulqu","neutral"
"1417","Pichay","Limpia","\N","\N","\N","Pichay","positive"
"1418","chuyay","aseo","\N","\N","\N","chuya kay","positive"
"1419","mayllay","aseo","\N","\N","\N","chuya kay","positive"
"1420","PICHKA","cinco","5","\N","\N","pichqa","neutral"
"1421","PICHKA CHUNKA","cincuenta","50","\N","\N","pichqa chunka","neutral"
"1422","PICHKA PATSAK","quinientos","500","\N","\N","pichqa pachak","neutral"
"1423","Piki","Pulga","\N","\N","\N","Pulga","negative"
"1424","Pillis","Piojo del cuerpo","\N","\N","\N","cuerpopi chuspi","negative"
"1425","Pillpintu","Mariposa","\N","\N","\N","Pillpintu","neutral"
"1426","Pimill","Alga acuática","\N","\N","\N","yakupi kawsaq algas","neutral"
"1427","Pinkay","Vergüenza","\N","\N","\N","Pinqakuy","negative"
"1428","Pinkullu","Tobillo","\N","\N","\N","Wichuchu","neutral"
"1429","Pinllu","Lechero","\N","\N","\N","Lecheria","neutral"
"1430","Piruri","Rol","\N","\N","\N","Papel","neutral"
"1432","Pirway","Diagramación","\N","\N","\N","Pallay","neutral"
"1433","Pirwayay","Maqueta","\N","\N","\N","Qatina","neutral"
"1434","Kutama","Pirámide","\N","\N","\N","Pirámide","positive"
"1435","Pishiyak pakiyupay","Fracción propia","\N","\N","\N","Fracción adecuada","neutral"
"1436","Pishiyashka","Menor que","\N","\N","\N","Aswan huch'uy","neutral"
"1437","Pishku","Pájaro","ave","\N","\N","Pisqu","neutral"
"1438","Patpayuk","Ave","\N","\N","\N","Pisqu","neutral"
"1439","Piti","poco","\N","\N","\N","aslla","negative"
"1440","Pitikuska","Segmento","\N","\N","\N","Segmento","neutral"
"1441","Pitina","Cortar","\N","\N","\N","Kuchuy","negative"
"1442","kuchuna","Cortar","\N","\N","\N","Kuchuy","negative"
"1443","Pituy","Deseo amoroso","\N","\N","\N","munakuy munapayay","negative"
"1444","Chuskulli pukcha","Arroba","\N","\N","\N","At señal","neutral"
"1445","Pityuk","Arroba","\N","\N","\N","At señal","neutral"
"1446","piñakuy","enfadado","\N","\N","\N","phiñasqa","negative"
"1447","piñana","enfadarse","\N","\N","\N","phiñakuy","negative"
"1448","Piñashka","Enojado","\N","\N","\N","Piñasqa","negative"
"1449","Patpasapa","Plumaje","\N","\N","\N","Plumaje","neutral"
"1450","Chapak","Policia","\N","\N","\N","Policia","neutral"
"1451","Puchu","Diferencia","\N","\N","\N","Sapaq kay","neutral"
"1452","Puchu tupati","Cabo de vela","\N","\N","\N","Vela tukukuy","neutral"
"1453","Puchuy","extraño","\N","\N","\N","mana riqsisqa","negative"
"1454","Puka","Rojo","\N","\N","\N","Puka","neutral"
"1455","Puka sara","Maíz rojo","\N","\N","\N","puka sara","neutral"
"1456","Pukara","Lugares sagrados","centros ceremoniales","\N","\N","Sagrado lugares","positive"
"1457","Pukcha","Quintal","\N","\N","\N","Quintal","neutral"
"1458","Pukchiku","Onza","\N","\N","\N","Onza","neutral"
"1459","Pukllana","Jugar","\N","\N","\N","Pukllay","positive"
"1460","Pukllay","Deporte","\N","\N","\N","Pukllay","positive"
"1461","Pukpu","Litro","botella","\N","\N","Litro","neutral"
